,Party 1,Party 2,Source,Target,Weight,Type
350,R,R,Robert Aderholt,F. Sensenbrenner,0.045637925,Undirected
153,R,R,Robert Aderholt,Frank Guinta,0.320357454,Undirected
223,R,R,Robert Aderholt,Frank LoBiondo,0.095011377,Undirected
221,R,R,Robert Aderholt,Frank Lucas,0.406046013,Undirected
396,R,R,Robert Aderholt,Fred Upton,0.262807489,Undirected
184,R,R,Robert Aderholt,French Hill,0.401311448,Undirected
30,R,R,Robert Aderholt,Garland Barr,0.436818074,Undirected
158,R,R,Robert Aderholt,Garret Graves,0.38849315,Undirected
313,R,R,Robert Aderholt,Gary Palmer,0.281331276,Undirected
179,R,R,Robert Aderholt,George Holding,0.29266837,Undirected
157,R,R,Robert Aderholt,Glenn Grothman,0.266679977,Undirected
388,R,R,Robert Aderholt,Glenn Thompson,0.278205411,Undirected
406,R,R,Robert Aderholt,Greg Walden,0.304722969,Undirected
165,R,R,Robert Aderholt,Gregg Harper,0.414994584,Undirected
20,R,R,Robert Aderholt,Gus Bilirakis,0.341713732,Undirected
152,R,R,Robert Aderholt,H. Griffith,0.124763552,Undirected
317,R,R,Robert Aderholt,Harold Rogers,0.466162659,Undirected
319,R,R,Robert Aderholt,Ileana Ros-Lehtinen,0.125470221,Undirected
122,R,R,Robert Aderholt,J. Forbes,0.348429494,Undirected
419,R,R,Robert Aderholt,Jackie Walorski,0.421972773,Undirected
172,R,R,Robert Aderholt,Jaime Herrera Beutler,0.107017894,Undirected
332,R,R,Robert Aderholt,James Renacci,0.368127454,Undirected
68,R,R,Robert Aderholt,Jason Chaffetz,0.219939688,Undirected
380,R,R,Robert Aderholt,Jason Smith,0.277798338,Undirected
163,R,R,Robert Aderholt,Jeb Hensarling,0.380318089,Undirected
99,R,R,Robert Aderholt,Jeff Denham,0.173096244,Undirected
102,R,R,Robert Aderholt,Jeff Duncan,0.119576438,Undirected
124,R,R,Robert Aderholt,Jeff Fortenberry,0.309795866,Undirected
251,R,R,Robert Aderholt,Jeff Miller,0.295949098,Undirected
31,R,R,Robert Aderholt,Jim Bridenstine,0.234248913,Undirected
193,R,R,Robert Aderholt,Jim Jordan,0.152665768,Undirected
183,R,R,Robert Aderholt,Jody Hice,0.232528906,Undirected
7,R,R,Robert Aderholt,Joe Barton,0.411453141,Undirected
407,R,R,Robert Aderholt,Joe Wilson,0.443150701,Undirected
57,R,R,Robert Aderholt,John Carter,0.415276442,Undirected
55,R,R,Robert Aderholt,John Culberson,0.31034167,Undirected
94,R,R,Robert Aderholt,John Duncan,0.175649261,Undirected
129,R,R,Robert Aderholt,John Fleming,0.250319869,Undirected
214,R,R,Robert Aderholt,John Katko,0.156721754,Undirected
204,R,R,Robert Aderholt,John Kline,0.384632844,Undirected
248,R,R,Robert Aderholt,John Mica,0.436609908,Undirected
275,R,R,Robert Aderholt,John Moolenaar,0.423778448,Undirected
342,R,R,Robert Aderholt,John Ratcliffe,0.232896408,Undirected
354,R,R,Robert Aderholt,John Shimkus,0.440161079,Undirected
171,R,R,Robert Aderholt,Joseph Heck,0.235090969,Undirected
296,R,R,Robert Aderholt,Joseph Pitts,0.381488825,Undirected
0,R,R,Robert Aderholt,Justin Amash,0.005039074,Undirected
61,R,R,Robert Aderholt,K. Conaway,0.352074149,Undirected
136,R,R,Robert Aderholt,Kay Granger,0.421980923,Undirected
340,R,R,Robert Aderholt,Keith Rothfus,0.382030911,Undirected
44,R,R,Robert Aderholt,Ken Buck,0.069305615,Undirected
45,R,R,Robert Aderholt,Ken Calvert,0.453022808,Undirected
256,R,R,Robert Aderholt,Kenny Marchant,0.24523088,Undirected
12,R,R,Robert Aderholt,Kevin Brady,0.332836422,Undirected
80,R,R,Robert Aderholt,Kevin Cramer,0.305409868,Undirected
260,R,R,Robert Aderholt,Kevin McCarthy,0.412776323,Undirected
429,R,R,Robert Aderholt,Kevin Yoder,0.330469888,Undirected
285,R,R,Robert Aderholt,Kristi Noem,0.397779007,Undirected
358,R,R,Robert Aderholt,Lamar Smith,0.405265395,Undirected
27,R,R,Robert Aderholt,Larry Bucshon,0.362028868,Undirected
433,R,R,Robert Aderholt,Lee Zeldin,0.225279746,Undirected
232,R,R,Robert Aderholt,Leonard Lance,0.210707642,Undirected
22,R,R,Robert Aderholt,Lou Barletta,0.299134291,Undirected
142,R,R,Robert Aderholt,Louie Gohmert,0.188334964,Undirected
271,R,R,Robert Aderholt,Luke Messer,0.313603539,Undirected
194,R,R,Robert Aderholt,Lynn Jenkins,0.265306586,Undirected
408,R,R,Robert Aderholt,Lynn Westmoreland,0.197729576,Undirected
383,R,R,Robert Aderholt,Mac Thornberry,0.468240938,Undirected
96,R,R,Robert Aderholt,Mario Diaz-Balart,0.368999744,Undirected
1,R,R,Robert Aderholt,Mark Amodei,0.425241495,Undirected
269,R,R,Robert Aderholt,Mark Meadows,0.341534343,Undirected
423,R,R,Robert Aderholt,Mark Walker,0.303095389,Undirected
272,R,R,Robert Aderholt,Markwayne Mullin,0.431445957,Undirected
375,R,R,Robert Aderholt,Marlin Stutzman,0.227350821,Undirected
15,R,R,Robert Aderholt,Marsha Blackburn,0.290964557,Undirected
348,R,R,Robert Aderholt,Marshall Sanford,0.025062181,Undirected
278,R,R,Robert Aderholt,Martha McSally,0.229706157,Undirected
336,R,R,Robert Aderholt,Martha Roby,0.479731795,Undirected
346,R,R,Robert Aderholt,Matt Salmon,0.179911815,Undirected
244,R,R,Robert Aderholt,Mia Love,0.265247334,Undirected
16,R,R,Robert Aderholt,Michael Burgess,0.211830641,Undirected
126,R,R,Robert Aderholt,Michael Fitzpatrick,0.089367732,Undirected
255,R,R,Robert Aderholt,Michael McCaul,0.401583157,Undirected
360,R,R,Robert Aderholt,Michael Simpson,0.429215434,Undirected
386,R,R,Robert Aderholt,Michael Turner,0.35005073,Undirected
266,R,R,Robert Aderholt,Mick Mulvaney,0.082536611,Undirected
40,R,R,Robert Aderholt,Mike Bishop,0.358466174,Undirected
42,R,R,Robert Aderholt,Mike Bost,0.305863736,Undirected
69,R,R,Robert Aderholt,Mike Coffman,0.242676963,Undirected
207,R,R,Robert Aderholt,Mike Kelly,0.442078189,Undirected
307,R,R,Robert Aderholt,Mike Pompeo,0.34057295,Undirected
324,R,R,Robert Aderholt,Mike Rogers,0.37724548,Undirected
424,R,R,Robert Aderholt,Mimi Walters,0.412670881,Undirected
26,R,R,Robert Aderholt,Mo Brooks,0.128785868,Undirected
254,R,R,Robert Aderholt,Patrick McHenry,0.422438396,Undirected
265,R,R,Robert Aderholt,Patrick Meehan,0.292778523,Undirected
385,R,R,Robert Aderholt,Patrick Tiberi,0.32765639,Undirected
79,R,R,Robert Aderholt,Paul Cook,0.388389972,Undirected
150,R,R,Robert Aderholt,Paul Gosar,0.129358477,Undirected
323,R,R,Robert Aderholt,Paul Ryan,0.399321471,Undirected
290,R,R,Robert Aderholt,Pete Olson,0.33308032,Undirected
352,R,R,Robert Aderholt,Pete Sessions,0.405182432,Undirected
202,R,R,Robert Aderholt,Peter King,0.251440624,Undirected
328,R,R,Robert Aderholt,Peter Roskam,0.414145463,Undirected
6,R,R,Robert Aderholt,Ralph Abraham,0.479116834,Undirected
175,R,R,Robert Aderholt,Randy Hultgren,0.354572846,Undirected
284,R,R,Robert Aderholt,Randy Neugebauer,0.275722829,Undirected
420,R,R,Robert Aderholt,Randy Weber,0.159783024,Undirected
236,R,R,Robert Aderholt,Raúl Labrador,0.120808031,Undirected
333,R,R,Robert Aderholt,Reid Ribble,0.074324633,Undirected
116,R,R,Robert Aderholt,Renee Ellmers,0.358703102,Undirected
168,R,R,Robert Aderholt,Richard Hanna,0.070295221,Undirected
180,R,R,Robert Aderholt,Richard Hudson,0.212048842,Undirected
286,R,R,Robert Aderholt,Richard Nugent,0.228966144,Undirected
4,R,R,Robert Aderholt,Rick Allen,0.405413724,Undirected
17,R,R,Robert Aderholt,Rob Bishop,0.3431255,Undirected
417,R,R,Robert Aderholt,Rob Woodall,0.173627476,Undirected
176,R,R,Robert Aderholt,Robert Hurt,0.323751717,Undirected
231,R,R,Robert Aderholt,Robert Latta,0.382625438,Undirected
310,R,R,Robert Aderholt,Robert Pittenger,0.388533783,Undirected
413,R,R,Robert Aderholt,Robert Wittman,0.363992827,Undirected
41,R,R,Robert Aderholt,Rod Blum,0.227058095,Undirected
105,R,R,Robert Aderholt,Rodney Davis,0.168862925,Undirected
121,R,R,Robert Aderholt,Rodney Frelinghuysen,0.412638925,Undirected
422,R,R,Robert Aderholt,Roger Williams,0.344970928,Undirected
107,R,R,Robert Aderholt,Ron DeSantis,0.238369956,Undirected
86,R,R,Robert Aderholt,Ryan Costello,0.15180682,Undirected
434,R,R,Robert Aderholt,Ryan Zinke,0.282643147,Undirected
139,R,R,Robert Aderholt,Sam Graves,0.273764773,Undirected
190,R,R,Robert Aderholt,Sam Johnson,0.342695226,Undirected
103,R,R,Robert Aderholt,Scott DesJarlais,0.217200332,Undirected
140,R,R,Robert Aderholt,Scott Garrett,0.077142286,Undirected
309,R,R,Robert Aderholt,Scott Perry,0.159782116,Undirected
391,R,R,Robert Aderholt,Scott Tipton,0.264580733,Undirected
101,R,R,Robert Aderholt,Sean Duffy,0.198443446,Undirected
130,R,R,Robert Aderholt,Stephen Fincher,0.332939057,Undirected
298,R,R,Robert Aderholt,Stevan Pearce,0.343196979,Undirected
46,R,R,Robert Aderholt,Steve Chabot,0.397633627,Undirected
203,R,R,Robert Aderholt,Steve King,0.383614521,Undirected
215,R,R,Robert Aderholt,Steve Knight,0.352780407,Undirected
345,R,R,Robert Aderholt,Steve Russell,0.421872043,Undirected
369,R,R,Robert Aderholt,Steve Scalise,0.368360161,Undirected
374,R,R,Robert Aderholt,Steve Stivers,0.311435555,Undirected
416,R,R,Robert Aderholt,Steve Womack,0.460873682,Undirected
306,R,R,Robert Aderholt,Steven Palazzo,0.336909372,Undirected
32,R,R,Robert Aderholt,Susan Brooks,0.340509271,Undirected
300,R,R,Robert Aderholt,Ted Poe,0.173707215,Undirected
431,R,R,Robert Aderholt,Ted Yoho,0.131983822,Undirected
267,R,R,Robert Aderholt,Thomas Massie,0.00953443,Undirected
330,R,R,Robert Aderholt,Thomas Rooney,0.320533717,Undirected
173,R,R,Robert Aderholt,Tim Huelskamp,0.063486159,Undirected
253,R,R,Robert Aderholt,Tim Murphy,0.328074901,Undirected
410,R,R,Robert Aderholt,Tim Walberg,0.372763268,Undirected
337,R,R,Robert Aderholt,Todd Rokita,0.246238293,Undirected
430,R,R,Robert Aderholt,Todd Young,0.304462827,Undirected
58,R,R,Robert Aderholt,Tom Cole,0.433833141,Undirected
118,R,R,Robert Aderholt,Tom Emmer,0.285298305,Undirected
147,R,R,Robert Aderholt,Tom Graves,0.240669016,Undirected
274,R,R,Robert Aderholt,Tom MacArthur,0.307807406,Undirected
263,R,R,Robert Aderholt,Tom Marino,0.466064904,Undirected
262,R,R,Robert Aderholt,Tom McClintock,0.034088684,Undirected
299,R,R,Robert Aderholt,Tom Price,0.208144048,Undirected
331,R,R,Robert Aderholt,Tom Reed,0.261928376,Undirected
339,R,R,Robert Aderholt,Tom Rice,0.190524476,Undirected
123,R,R,Robert Aderholt,Trent Franks,0.241272023,Undirected
216,R,R,Robert Aderholt,Trent Kelly,0.051129569,Undirected
151,R,R,Robert Aderholt,Trey Gowdy,0.3224783,Undirected
21,R,R,Robert Aderholt,Vern Buchanan,0.262414026,Undirected
170,R,R,Robert Aderholt,Vicky Hartzler,0.405465473,Undirected
125,R,R,Robert Aderholt,Virginia Foxx,0.206685993,Undirected
191,R,R,Robert Aderholt,Walter Jones,0.00294046,Undirected
185,R,R,Robert Aderholt,Will Hurd,0.379335122,Undirected
61612,R,R,Robert Hurt,Aaron Schock,0.005102194,Undirected
61450,R,R,Robert Hurt,Adam Kinzinger,0.181389521,Undirected
61609,R,R,Robert Hurt,Adrian Smith,0.475101047,Undirected
61518,R,R,Robert Hurt,Alex Mooney,0.361312492,Undirected
61660,R,R,Robert Hurt,Ann Wagner,0.394475778,Undirected
61618,R,R,Robert Hurt,Austin Scott,0.455278663,Undirected
61485,R,R,Robert Hurt,Barry Loudermilk,0.379853931,Undirected
61437,R,R,Robert Hurt,Bill Johnson,0.383227143,Undirected
61547,R,R,Robert Hurt,Bill Posey,0.335510845,Undirected
61604,R,R,Robert Hurt,Bill Shuster,0.328106403,Undirected
61479,R,R,Robert Hurt,Billy Long,0.325291237,Undirected
61475,R,R,Robert Hurt,Blaine Luetkemeyer,0.466015125,Undirected
61663,R,R,Robert Hurt,Brad Wenstrup,0.422221876,Undirected
61556,R,R,Robert Hurt,Bruce Poliquin,0.356572651,Undirected
61667,R,R,Robert Hurt,Bruce Westerman,0.451433307,Undirected
61494,R,R,Robert Hurt,Candice Miller,0.463049895,Undirected
61499,R,R,Robert Hurt,Cathy McMorris Rodgers,0.444401945,Undirected
61620,R,R,Robert Hurt,Chris Stewart,0.390561414,Undirected
61599,R,R,Robert Hurt,Christopher Smith,0.20050518,Undirected
61424,R,R,Robert Hurt,Cresent Hardy,0.394784861,Undirected
61477,R,R,Robert Hurt,Cynthia Lummis,0.232192831,Undirected
61531,R,R,Robert Hurt,Dan Newhouse,0.326187266,Undirected
61560,R,R,Robert Hurt,Dana Rohrabacher,0.231067272,Undirected
61656,R,R,Robert Hurt,Daniel Webster,0.379813846,Undirected
61428,R,R,Robert Hurt,Darrell Issa,0.431778265,Undirected
61637,R,R,Robert Hurt,Dave Trott,0.375428728,Undirected
61440,R,R,Robert Hurt,David Jolly,0.176774509,Undirected
61439,R,R,Robert Hurt,David Joyce,0.163748949,Undirected
61506,R,R,Robert Hurt,David McKinley,0.215397288,Undirected
61569,R,R,Robert Hurt,David Reichert,0.146024109,Undirected
61571,R,R,Robert Hurt,David Roe,0.337384505,Undirected
61586,R,R,Robert Hurt,David Rouzer,0.389619385,Undirected
61614,R,R,Robert Hurt,David Schweikert,0.344306544,Undirected
61642,R,R,Robert Hurt,David Valadao,0.238000331,Undirected
61674,R,R,Robert Hurt,David Young,0.42989101,Undirected
61580,R,R,Robert Hurt,Dennis Ross,0.328158012,Undirected
61525,R,R,Robert Hurt,Devin Nunes,0.376733855,Undirected
61669,R,R,Robert Hurt,Don Young,0.124437316,Undirected
61480,R,R,Robert Hurt,Doug LaMalfa,0.363445402,Undirected
61471,R,R,Robert Hurt,Doug Lamborn,0.451862148,Undirected
61647,R,R,Robert Hurt,Ed Whitfield,0.299939984,Undirected
61577,R,R,Robert Hurt,Edward Rigell,0.276780361,Undirected
61563,R,R,Robert Hurt,Edward Royce,0.454584385,Undirected
61623,R,R,Robert Hurt,Elise Stefanik,0.129172778,Undirected
61544,R,R,Robert Hurt,Erik Paulsen,0.357605014,Undirected
61441,R,R,Robert Hurt,Evan Jenkins,0.244209496,Undirected
61592,R,R,Robert Hurt,F. Sensenbrenner,0.092859337,Undirected
61465,R,R,Robert Hurt,Frank LoBiondo,0.059554278,Undirected
61463,R,R,Robert Hurt,Frank Lucas,0.369622025,Undirected
61638,R,R,Robert Hurt,Fred Upton,0.349429521,Undirected
61426,R,R,Robert Hurt,French Hill,0.416157282,Undirected
61555,R,R,Robert Hurt,Gary Palmer,0.428080343,Undirected
61421,R,R,Robert Hurt,George Holding,0.334178901,Undirected
61630,R,R,Robert Hurt,Glenn Thompson,0.204218315,Undirected
61648,R,R,Robert Hurt,Greg Walden,0.343057338,Undirected
61559,R,R,Robert Hurt,Harold Rogers,0.323400545,Undirected
61561,R,R,Robert Hurt,Ileana Ros-Lehtinen,0.087330933,Undirected
61661,R,R,Robert Hurt,Jackie Walorski,0.468996318,Undirected
61574,R,R,Robert Hurt,James Renacci,0.299655549,Undirected
61622,R,R,Robert Hurt,Jason Smith,0.394859797,Undirected
61493,R,R,Robert Hurt,Jeff Miller,0.363450499,Undirected
61435,R,R,Robert Hurt,Jim Jordan,0.267908313,Undirected
61425,R,R,Robert Hurt,Jody Hice,0.396155995,Undirected
61649,R,R,Robert Hurt,Joe Wilson,0.449945295,Undirected
61456,R,R,Robert Hurt,John Katko,0.094864152,Undirected
61446,R,R,Robert Hurt,John Kline,0.463681442,Undirected
61490,R,R,Robert Hurt,John Mica,0.470520173,Undirected
61517,R,R,Robert Hurt,John Moolenaar,0.400971708,Undirected
61584,R,R,Robert Hurt,John Ratcliffe,0.376321943,Undirected
61596,R,R,Robert Hurt,John Shimkus,0.339670948,Undirected
61538,R,R,Robert Hurt,Joseph Pitts,0.433923084,Undirected
61582,R,R,Robert Hurt,Keith Rothfus,0.459148435,Undirected
61498,R,R,Robert Hurt,Kenny Marchant,0.376437959,Undirected
61502,R,R,Robert Hurt,Kevin McCarthy,0.432540214,Undirected
61671,R,R,Robert Hurt,Kevin Yoder,0.357360938,Undirected
61527,R,R,Robert Hurt,Kristi Noem,0.302693854,Undirected
61600,R,R,Robert Hurt,Lamar Smith,0.485660183,Undirected
61675,R,R,Robert Hurt,Lee Zeldin,0.201682362,Undirected
61474,R,R,Robert Hurt,Leonard Lance,0.227037285,Undirected
61513,R,R,Robert Hurt,Luke Messer,0.460488725,Undirected
61436,R,R,Robert Hurt,Lynn Jenkins,0.380075977,Undirected
61650,R,R,Robert Hurt,Lynn Westmoreland,0.21766446,Undirected
61625,R,R,Robert Hurt,Mac Thornberry,0.44478778,Undirected
61511,R,R,Robert Hurt,Mark Meadows,0.453914091,Undirected
61665,R,R,Robert Hurt,Mark Walker,0.423395472,Undirected
61514,R,R,Robert Hurt,Markwayne Mullin,0.438372666,Undirected
61617,R,R,Robert Hurt,Marlin Stutzman,0.409170202,Undirected
61590,R,R,Robert Hurt,Marshall Sanford,0.086321916,Undirected
61520,R,R,Robert Hurt,Martha McSally,0.158414592,Undirected
61578,R,R,Robert Hurt,Martha Roby,0.413608179,Undirected
61588,R,R,Robert Hurt,Matt Salmon,0.364838784,Undirected
61486,R,R,Robert Hurt,Mia Love,0.377900619,Undirected
61497,R,R,Robert Hurt,Michael McCaul,0.450698966,Undirected
61602,R,R,Robert Hurt,Michael Simpson,0.29564672,Undirected
61628,R,R,Robert Hurt,Michael Turner,0.178477411,Undirected
61508,R,R,Robert Hurt,Mick Mulvaney,0.196207129,Undirected
61449,R,R,Robert Hurt,Mike Kelly,0.322915902,Undirected
61549,R,R,Robert Hurt,Mike Pompeo,0.402468368,Undirected
61566,R,R,Robert Hurt,Mike Rogers,0.325504267,Undirected
61666,R,R,Robert Hurt,Mimi Walters,0.440958131,Undirected
61496,R,R,Robert Hurt,Patrick McHenry,0.452892633,Undirected
61507,R,R,Robert Hurt,Patrick Meehan,0.159081134,Undirected
61627,R,R,Robert Hurt,Patrick Tiberi,0.314439803,Undirected
61565,R,R,Robert Hurt,Paul Ryan,0.466024203,Undirected
61532,R,R,Robert Hurt,Pete Olson,0.467198136,Undirected
61594,R,R,Robert Hurt,Pete Sessions,0.476082281,Undirected
61444,R,R,Robert Hurt,Peter King,0.19421982,Undirected
61570,R,R,Robert Hurt,Peter Roskam,0.364179159,Undirected
61526,R,R,Robert Hurt,Randy Neugebauer,0.459764904,Undirected
61662,R,R,Robert Hurt,Randy Weber,0.24633013,Undirected
61478,R,R,Robert Hurt,Raúl Labrador,0.282574423,Undirected
61575,R,R,Robert Hurt,Reid Ribble,0.197904043,Undirected
61422,R,R,Robert Hurt,Richard Hudson,0.37732499,Undirected
61528,R,R,Robert Hurt,Richard Nugent,0.239372951,Undirected
61659,R,R,Robert Hurt,Rob Woodall,0.325326188,Undirected
61473,R,R,Robert Hurt,Robert Latta,0.466685526,Undirected
61552,R,R,Robert Hurt,Robert Pittenger,0.388604186,Undirected
61655,R,R,Robert Hurt,Robert Wittman,0.402906807,Undirected
61664,R,R,Robert Hurt,Roger Williams,0.444129303,Undirected
61676,R,R,Robert Hurt,Ryan Zinke,0.383867634,Undirected
61432,R,R,Robert Hurt,Sam Johnson,0.486292442,Undirected
61551,R,R,Robert Hurt,Scott Perry,0.247169416,Undirected
61633,R,R,Robert Hurt,Scott Tipton,0.364539565,Undirected
61540,R,R,Robert Hurt,Stevan Pearce,0.360371875,Undirected
61445,R,R,Robert Hurt,Steve King,0.444500692,Undirected
61457,R,R,Robert Hurt,Steve Knight,0.447808074,Undirected
61587,R,R,Robert Hurt,Steve Russell,0.403502743,Undirected
61611,R,R,Robert Hurt,Steve Scalise,0.429613631,Undirected
61616,R,R,Robert Hurt,Steve Stivers,0.184346595,Undirected
61658,R,R,Robert Hurt,Steve Womack,0.375658004,Undirected
61548,R,R,Robert Hurt,Steven Palazzo,0.240415243,Undirected
61542,R,R,Robert Hurt,Ted Poe,0.348959219,Undirected
61673,R,R,Robert Hurt,Ted Yoho,0.197016239,Undirected
61509,R,R,Robert Hurt,Thomas Massie,0.03056715,Undirected
61572,R,R,Robert Hurt,Thomas Rooney,0.293489479,Undirected
61495,R,R,Robert Hurt,Tim Murphy,0.363991507,Undirected
61652,R,R,Robert Hurt,Tim Walberg,0.431793741,Undirected
61579,R,R,Robert Hurt,Todd Rokita,0.400030079,Undirected
61672,R,R,Robert Hurt,Todd Young,0.37723947,Undirected
61516,R,R,Robert Hurt,Tom MacArthur,0.122927727,Undirected
61505,R,R,Robert Hurt,Tom Marino,0.348762475,Undirected
61504,R,R,Robert Hurt,Tom McClintock,0.093422658,Undirected
61541,R,R,Robert Hurt,Tom Price,0.411437292,Undirected
61573,R,R,Robert Hurt,Tom Reed,0.215887818,Undirected
61581,R,R,Robert Hurt,Tom Rice,0.364345462,Undirected
61458,R,R,Robert Hurt,Trent Kelly,0.032322958,Undirected
61433,R,R,Robert Hurt,Walter Jones,0.008590004,Undirected
61427,R,R,Robert Hurt,Will Hurd,0.373895544,Undirected
74262,R,R,Robert Latta,Aaron Schock,0.004266794,Undirected
74259,R,R,Robert Latta,Adrian Smith,0.484444735,Undirected
74168,R,R,Robert Latta,Alex Mooney,0.325397377,Undirected
74310,R,R,Robert Latta,Ann Wagner,0.436227947,Undirected
74268,R,R,Robert Latta,Austin Scott,0.485657667,Undirected
74135,R,R,Robert Latta,Barry Loudermilk,0.364783771,Undirected
74197,R,R,Robert Latta,Bill Posey,0.337059415,Undirected
74254,R,R,Robert Latta,Bill Shuster,0.386520274,Undirected
74129,R,R,Robert Latta,Billy Long,0.340985617,Undirected
74125,R,R,Robert Latta,Blaine Luetkemeyer,0.46318899,Undirected
74313,R,R,Robert Latta,Brad Wenstrup,0.456453984,Undirected
74206,R,R,Robert Latta,Bruce Poliquin,0.287275825,Undirected
74317,R,R,Robert Latta,Bruce Westerman,0.492325521,Undirected
74144,R,R,Robert Latta,Candice Miller,0.450101616,Undirected
74149,R,R,Robert Latta,Cathy McMorris Rodgers,0.442045379,Undirected
74270,R,R,Robert Latta,Chris Stewart,0.474900557,Undirected
74249,R,R,Robert Latta,Christopher Smith,0.324884678,Undirected
74127,R,R,Robert Latta,Cynthia Lummis,0.232194925,Undirected
74181,R,R,Robert Latta,Dan Newhouse,0.316438783,Undirected
74210,R,R,Robert Latta,Dana Rohrabacher,0.239191527,Undirected
74306,R,R,Robert Latta,Daniel Webster,0.460113108,Undirected
74287,R,R,Robert Latta,Dave Trott,0.415366156,Undirected
74156,R,R,Robert Latta,David McKinley,0.227372443,Undirected
74219,R,R,Robert Latta,David Reichert,0.146040008,Undirected
74221,R,R,Robert Latta,David Roe,0.32995891,Undirected
74236,R,R,Robert Latta,David Rouzer,0.389232145,Undirected
74264,R,R,Robert Latta,David Schweikert,0.369711591,Undirected
74292,R,R,Robert Latta,David Valadao,0.285415289,Undirected
74324,R,R,Robert Latta,David Young,0.457504763,Undirected
74230,R,R,Robert Latta,Dennis Ross,0.370815062,Undirected
74175,R,R,Robert Latta,Devin Nunes,0.434248409,Undirected
74319,R,R,Robert Latta,Don Young,0.155303229,Undirected
74130,R,R,Robert Latta,Doug LaMalfa,0.39187906,Undirected
74297,R,R,Robert Latta,Ed Whitfield,0.32154734,Undirected
74227,R,R,Robert Latta,Edward Rigell,0.276534298,Undirected
74213,R,R,Robert Latta,Edward Royce,0.444681064,Undirected
74273,R,R,Robert Latta,Elise Stefanik,0.15889879,Undirected
74194,R,R,Robert Latta,Erik Paulsen,0.345825946,Undirected
74242,R,R,Robert Latta,F. Sensenbrenner,0.078549385,Undirected
74288,R,R,Robert Latta,Fred Upton,0.352779929,Undirected
74205,R,R,Robert Latta,Gary Palmer,0.414619861,Undirected
74280,R,R,Robert Latta,Glenn Thompson,0.211347134,Undirected
74298,R,R,Robert Latta,Greg Walden,0.35220862,Undirected
74209,R,R,Robert Latta,Harold Rogers,0.387492176,Undirected
