,Party 1,Party 2,Source,Target,Weight,Type
85999,D,D,Ed Perlmutter,Bennie Thompson,0.8731614376967599,Undirected
86001,D,D,Ed Perlmutter,Mike Thompson,0.859204108027269,Undirected
86004,D,D,Ed Perlmutter,Niki Tsongas,0.86398837990295,Undirected
86006,D,D,Ed Perlmutter,Dina Titus,0.8866627551103554,Undirected
86007,D,D,Ed Perlmutter,Paul Tonko,0.8676709189706207,Undirected
86009,D,D,Ed Perlmutter,Mark Takano,0.8809273928572443,Undirected
86010,D,D,Ed Perlmutter,Mark Takai,0.8865938414403107,Undirected
86011,D,D,Ed Perlmutter,Norma Torres,0.8873019644435549,Undirected
86014,D,D,Ed Perlmutter,Nydia Velázquez,0.7338330942801148,Undirected
86015,D,D,Ed Perlmutter,Peter Visclosky,0.8575444602686338,Undirected
86016,D,D,Ed Perlmutter,Chris Van Hollen,0.8915725852474721,Undirected
86018,D,D,Ed Perlmutter,Juan Vargas,0.8933755320174347,Undirected
86019,D,D,Ed Perlmutter,Marc Veasey,0.8942231007947783,Undirected
86020,D,D,Ed Perlmutter,Filemon Vela,0.8522944426490002,Undirected
86021,D,D,Ed Perlmutter,Maxine Waters,0.8463742065444178,Undirected
86026,D,D,Ed Perlmutter,Debbie Wasserman Schultz,0.8261563454652999,Undirected
86028,D,D,Ed Perlmutter,Timothy Walz,0.8694746009838159,Undirected
86029,D,D,Ed Perlmutter,Peter Welch,0.8676971256231334,Undirected
86032,D,D,Ed Perlmutter,Frederica Wilson,0.8481929881634347,Undirected
86043,D,D,Ed Perlmutter,Bonnie Watson Coleman,0.8413311184000486,Undirected
86045,D,D,Ed Perlmutter,John Yarmuth,0.8578375463061347,Undirected
86184,D,D,Chellie Pingree,Jared Polis,0.8961486324075298,Undirected
86188,D,D,Chellie Pingree,Donald Payne,0.8323240324173349,Undirected
86191,D,D,Chellie Pingree,Mark Pocan,0.9564695726532488,Undirected
86192,D,D,Chellie Pingree,Scott Peters,0.8077565817171549,Undirected
86195,D,D,Chellie Pingree,Mike Quigley,0.8969563718453412,Undirected
86196,D,D,Chellie Pingree,Charles Rangel,0.9334432247054901,Undirected
86200,D,D,Chellie Pingree,Lucille Roybal-Allard,0.9181907008621173,Undirected
86202,D,D,Chellie Pingree,Bobby Rush,0.8873400186448809,Undirected
86205,D,D,Chellie Pingree,C. Ruppersberger,0.8201896410828775,Undirected
86206,D,D,Chellie Pingree,Tim Ryan,0.913362996103213,Undirected
86214,D,D,Chellie Pingree,Cedric Richmond,0.8841480682394813,Undirected
86221,D,D,Chellie Pingree,Raul Ruiz,0.8448912793543869,Undirected
86223,D,D,Chellie Pingree,Kathleen Rice,0.844379258630108,Undirected
86227,D,D,Chellie Pingree,Loretta Sanchez,0.8735999562466852,Undirected
86229,D,D,Chellie Pingree,Robert Scott,0.8869693710193434,Undirected
86231,D,D,Chellie Pingree,José Serrano,0.9536472897398636,Undirected
86233,D,D,Chellie Pingree,Brad Sherman,0.9174756293356815,Undirected
86235,D,D,Chellie Pingree,Louise Slaughter,0.924853551211813,Undirected
86236,D,D,Chellie Pingree,Adam Smith,0.8248664504148393,Undirected
86239,D,D,Chellie Pingree,Janice Schakowsky,0.8968870952703493,Undirected
86241,D,D,Chellie Pingree,Adam Schiff,0.9350819976643722,Undirected
86243,D,D,Chellie Pingree,Linda Sánchez,0.9210830860003363,Undirected
86244,D,D,Chellie Pingree,David Scott,0.9078189045289786,Undirected
86245,D,D,Chellie Pingree,Albio Sires,0.9173358870653623,Undirected
86246,D,D,Chellie Pingree,John Sarbanes,0.9296943686778975,Undirected
86248,D,D,Chellie Pingree,Jackie Speier,0.8939841113984317,Undirected
86251,D,D,Chellie Pingree,Kurt Schrader,0.8064774992566479,Undirected
86253,D,D,Chellie Pingree,Terri Sewell,0.8245639992803544,Undirected
86257,D,D,Chellie Pingree,Kyrsten Sinema,0.690281028788869,Undirected
86259,D,D,Chellie Pingree,Eric Swalwell,0.8974951297433365,Undirected
86262,D,D,Chellie Pingree,Bennie Thompson,0.8921351025736994,Undirected
86264,D,D,Chellie Pingree,Mike Thompson,0.8814570084061434,Undirected
86267,D,D,Chellie Pingree,Niki Tsongas,0.9183918536999787,Undirected
86269,D,D,Chellie Pingree,Dina Titus,0.927081205491232,Undirected
86270,D,D,Chellie Pingree,Paul Tonko,0.9457077965319752,Undirected
86272,D,D,Chellie Pingree,Mark Takano,0.9668195272033258,Undirected
86273,D,D,Chellie Pingree,Mark Takai,0.9395975701447228,Undirected
86274,D,D,Chellie Pingree,Norma Torres,0.9024021498022595,Undirected
86277,D,D,Chellie Pingree,Nydia Velázquez,0.7718025606969898,Undirected
86278,D,D,Chellie Pingree,Peter Visclosky,0.8531549684025725,Undirected
86279,D,D,Chellie Pingree,Chris Van Hollen,0.9663845404739184,Undirected
86281,D,D,Chellie Pingree,Juan Vargas,0.9070870903793771,Undirected
86282,D,D,Chellie Pingree,Marc Veasey,0.9059674162088163,Undirected
86283,D,D,Chellie Pingree,Filemon Vela,0.8507154883965607,Undirected
86284,D,D,Chellie Pingree,Maxine Waters,0.9030525534769085,Undirected
86289,D,D,Chellie Pingree,Debbie Wasserman Schultz,0.8724485059199407,Undirected
86291,D,D,Chellie Pingree,Timothy Walz,0.8887085624267675,Undirected
86292,D,D,Chellie Pingree,Peter Welch,0.9198290453493062,Undirected
86295,D,D,Chellie Pingree,Frederica Wilson,0.8602548644875914,Undirected
86306,D,D,Chellie Pingree,Bonnie Watson Coleman,0.9210273855823439,Undirected
86308,D,D,Chellie Pingree,John Yarmuth,0.9395455540125339,Undirected
86318,D,D,Jared Polis,Donald Payne,0.7788580868779043,Undirected
86321,D,D,Jared Polis,Mark Pocan,0.8900440905094947,Undirected
86322,D,D,Jared Polis,Scott Peters,0.7884603674393003,Undirected
86325,D,D,Jared Polis,Mike Quigley,0.8830247479462687,Undirected
86326,D,D,Jared Polis,Charles Rangel,0.8616233724816548,Undirected
86330,D,D,Jared Polis,Lucille Roybal-Allard,0.8444859438213783,Undirected
86332,D,D,Jared Polis,Bobby Rush,0.8503281079535828,Undirected
86335,D,D,Jared Polis,C. Ruppersberger,0.7715101133681588,Undirected
86336,D,D,Jared Polis,Tim Ryan,0.8373465394992605,Undirected
86344,D,D,Jared Polis,Cedric Richmond,0.8448031147361079,Undirected
86351,D,D,Jared Polis,Raul Ruiz,0.7679924723764349,Undirected
86353,D,D,Jared Polis,Kathleen Rice,0.8318906183443742,Undirected
86357,D,D,Jared Polis,Loretta Sanchez,0.8287161809706594,Undirected
86359,D,D,Jared Polis,Robert Scott,0.8291229899815334,Undirected
86361,D,D,Jared Polis,José Serrano,0.90398797557201,Undirected
86363,D,D,Jared Polis,Brad Sherman,0.863150281226591,Undirected
86365,D,D,Jared Polis,Louise Slaughter,0.8427610492535988,Undirected
86366,D,D,Jared Polis,Adam Smith,0.782127632433669,Undirected
86369,D,D,Jared Polis,Janice Schakowsky,0.8537829685434052,Undirected
86371,D,D,Jared Polis,Adam Schiff,0.8678796042018114,Undirected
86373,D,D,Jared Polis,Linda Sánchez,0.873272578642519,Undirected
86374,D,D,Jared Polis,David Scott,0.8353513901945915,Undirected
86375,D,D,Jared Polis,Albio Sires,0.8387023222205415,Undirected
86376,D,D,Jared Polis,John Sarbanes,0.8578269001844403,Undirected
86378,D,D,Jared Polis,Jackie Speier,0.8626736657346431,Undirected
86381,D,D,Jared Polis,Kurt Schrader,0.8026835987036425,Undirected
86383,D,D,Jared Polis,Terri Sewell,0.7805655995889125,Undirected
86387,D,D,Jared Polis,Kyrsten Sinema,0.6410901237186525,Undirected
86389,D,D,Jared Polis,Eric Swalwell,0.8452793744477344,Undirected
86392,D,D,Jared Polis,Bennie Thompson,0.8310292785482936,Undirected
86394,D,D,Jared Polis,Mike Thompson,0.8368648530091638,Undirected
86397,D,D,Jared Polis,Niki Tsongas,0.8724071883822141,Undirected
86399,D,D,Jared Polis,Dina Titus,0.8652036171493724,Undirected
86400,D,D,Jared Polis,Paul Tonko,0.8711322853628212,Undirected
86402,D,D,Jared Polis,Mark Takano,0.8862635109031465,Undirected
86403,D,D,Jared Polis,Mark Takai,0.8582158514802627,Undirected
86404,D,D,Jared Polis,Norma Torres,0.8405153069925313,Undirected
86407,D,D,Jared Polis,Nydia Velázquez,0.740928614433991,Undirected
86408,D,D,Jared Polis,Peter Visclosky,0.8315798517454709,Undirected
86409,D,D,Jared Polis,Chris Van Hollen,0.8896980244268133,Undirected
86411,D,D,Jared Polis,Juan Vargas,0.8426324307143824,Undirected
86412,D,D,Jared Polis,Marc Veasey,0.8258411141871072,Undirected
86413,D,D,Jared Polis,Filemon Vela,0.7757441503724705,Undirected
86414,D,D,Jared Polis,Maxine Waters,0.8529420765315228,Undirected
86419,D,D,Jared Polis,Debbie Wasserman Schultz,0.8057932310649876,Undirected
86421,D,D,Jared Polis,Timothy Walz,0.8273032159933336,Undirected
86422,D,D,Jared Polis,Peter Welch,0.8844611832399871,Undirected
86425,D,D,Jared Polis,Frederica Wilson,0.7961663617887678,Undirected
86436,D,D,Jared Polis,Bonnie Watson Coleman,0.8492763901117033,Undirected
86438,D,D,Jared Polis,John Yarmuth,0.8523634541712461,Undirected
86831,D,D,Donald Payne,Mark Pocan,0.8442764357216996,Undirected
86832,D,D,Donald Payne,Scott Peters,0.775446623712021,Undirected
86835,D,D,Donald Payne,Mike Quigley,0.8456847120595441,Undirected
86836,D,D,Donald Payne,Charles Rangel,0.8215943305637088,Undirected
86840,D,D,Donald Payne,Lucille Roybal-Allard,0.8524795224478694,Undirected
86842,D,D,Donald Payne,Bobby Rush,0.8268807560815392,Undirected
86845,D,D,Donald Payne,C. Ruppersberger,0.7599137915052816,Undirected
86846,D,D,Donald Payne,Tim Ryan,0.8290453816948631,Undirected
86854,D,D,Donald Payne,Cedric Richmond,0.8010049015762767,Undirected
86861,D,D,Donald Payne,Raul Ruiz,0.7567903811358458,Undirected
86863,D,D,Donald Payne,Kathleen Rice,0.7985797905138152,Undirected
86867,D,D,Donald Payne,Loretta Sanchez,0.808877745302343,Undirected
86869,D,D,Donald Payne,Robert Scott,0.7850997212365745,Undirected
86871,D,D,Donald Payne,José Serrano,0.8394565575557773,Undirected
86873,D,D,Donald Payne,Brad Sherman,0.8444635555765546,Undirected
86875,D,D,Donald Payne,Louise Slaughter,0.8402053354442427,Undirected
86876,D,D,Donald Payne,Adam Smith,0.8120384230279413,Undirected
86879,D,D,Donald Payne,Janice Schakowsky,0.8673830167314391,Undirected
86881,D,D,Donald Payne,Adam Schiff,0.8462228542495364,Undirected
86883,D,D,Donald Payne,Linda Sánchez,0.8378200415006496,Undirected
86884,D,D,Donald Payne,David Scott,0.8011288601569819,Undirected
86885,D,D,Donald Payne,Albio Sires,0.8516490277273597,Undirected
86886,D,D,Donald Payne,John Sarbanes,0.8660444597439938,Undirected
86888,D,D,Donald Payne,Jackie Speier,0.8053507593542628,Undirected
86891,D,D,Donald Payne,Kurt Schrader,0.7508847053893486,Undirected
86893,D,D,Donald Payne,Terri Sewell,0.7891507119951005,Undirected
86897,D,D,Donald Payne,Kyrsten Sinema,0.6544385915798809,Undirected
86899,D,D,Donald Payne,Eric Swalwell,0.8179879363761471,Undirected
86902,D,D,Donald Payne,Bennie Thompson,0.8361723422814621,Undirected
86904,D,D,Donald Payne,Mike Thompson,0.8209969180704173,Undirected
86907,D,D,Donald Payne,Niki Tsongas,0.7935341657377688,Undirected
86909,D,D,Donald Payne,Dina Titus,0.8081018117712273,Undirected
86910,D,D,Donald Payne,Paul Tonko,0.8147932762041181,Undirected
86912,D,D,Donald Payne,Mark Takano,0.846824028240259,Undirected
86913,D,D,Donald Payne,Mark Takai,0.834822310731387,Undirected
86914,D,D,Donald Payne,Norma Torres,0.8192182831884234,Undirected
86917,D,D,Donald Payne,Nydia Velázquez,0.717066944253056,Undirected
86918,D,D,Donald Payne,Peter Visclosky,0.8029722697715928,Undirected
86919,D,D,Donald Payne,Chris Van Hollen,0.8433111685048189,Undirected
86921,D,D,Donald Payne,Juan Vargas,0.8237865527521262,Undirected
86922,D,D,Donald Payne,Marc Veasey,0.8199129290580383,Undirected
86923,D,D,Donald Payne,Filemon Vela,0.7599865432337614,Undirected
86924,D,D,Donald Payne,Maxine Waters,0.8154219979873986,Undirected
86929,D,D,Donald Payne,Debbie Wasserman Schultz,0.8224675758780753,Undirected
86931,D,D,Donald Payne,Timothy Walz,0.7731468532512846,Undirected
86932,D,D,Donald Payne,Peter Welch,0.8052310462135368,Undirected
86935,D,D,Donald Payne,Frederica Wilson,0.8196617099619983,Undirected
86946,D,D,Donald Payne,Bonnie Watson Coleman,0.8200090946631506,Undirected
86948,D,D,Donald Payne,John Yarmuth,0.8342663155657148,Undirected
87204,D,D,Mark Pocan,Scott Peters,0.7961082365493097,Undirected
87207,D,D,Mark Pocan,Mike Quigley,0.8980979476539452,Undirected
87208,D,D,Mark Pocan,Charles Rangel,0.9188511364556136,Undirected
87212,D,D,Mark Pocan,Lucille Roybal-Allard,0.9160107686304605,Undirected
87214,D,D,Mark Pocan,Bobby Rush,0.9079725312164431,Undirected
87217,D,D,Mark Pocan,C. Ruppersberger,0.7970581767111244,Undirected
87218,D,D,Mark Pocan,Tim Ryan,0.9018461677206643,Undirected
87226,D,D,Mark Pocan,Cedric Richmond,0.8928764505609059,Undirected
87233,D,D,Mark Pocan,Raul Ruiz,0.8191600156945211,Undirected
87235,D,D,Mark Pocan,Kathleen Rice,0.8510627211015181,Undirected
87239,D,D,Mark Pocan,Loretta Sanchez,0.8684406187558802,Undirected
87241,D,D,Mark Pocan,Robert Scott,0.8703657598345191,Undirected
87243,D,D,Mark Pocan,José Serrano,0.9491085973075064,Undirected
87245,D,D,Mark Pocan,Brad Sherman,0.9124663762177079,Undirected
87247,D,D,Mark Pocan,Louise Slaughter,0.9041472420018277,Undirected
87248,D,D,Mark Pocan,Adam Smith,0.8254714329264964,Undirected
87251,D,D,Mark Pocan,Janice Schakowsky,0.913520499902427,Undirected
87253,D,D,Mark Pocan,Adam Schiff,0.9118531381414754,Undirected
87255,D,D,Mark Pocan,Linda Sánchez,0.9083113320157858,Undirected
87256,D,D,Mark Pocan,David Scott,0.8965793274245817,Undirected
87257,D,D,Mark Pocan,Albio Sires,0.9052281762187974,Undirected
87258,D,D,Mark Pocan,John Sarbanes,0.9278044026364981,Undirected
87260,D,D,Mark Pocan,Jackie Speier,0.9080067033766293,Undirected
87263,D,D,Mark Pocan,Kurt Schrader,0.8278119922746671,Undirected
87265,D,D,Mark Pocan,Terri Sewell,0.810709657603826,Undirected
87269,D,D,Mark Pocan,Kyrsten Sinema,0.6746316191128274,Undirected
87271,D,D,Mark Pocan,Eric Swalwell,0.8924374221126267,Undirected
87274,D,D,Mark Pocan,Bennie Thompson,0.9058829026544774,Undirected
87276,D,D,Mark Pocan,Mike Thompson,0.8890420215176662,Undirected
87279,D,D,Mark Pocan,Niki Tsongas,0.9170779244896753,Undirected
87281,D,D,Mark Pocan,Dina Titus,0.9069401691566565,Undirected
87282,D,D,Mark Pocan,Paul Tonko,0.9268434520375342,Undirected
87284,D,D,Mark Pocan,Mark Takano,0.9683239383876108,Undirected
87285,D,D,Mark Pocan,Mark Takai,0.9254586713349933,Undirected
87286,D,D,Mark Pocan,Norma Torres,0.8866585891867194,Undirected
87289,D,D,Mark Pocan,Nydia Velázquez,0.7666457693179942,Undirected
87290,D,D,Mark Pocan,Peter Visclosky,0.8680914903273335,Undirected
87291,D,D,Mark Pocan,Chris Van Hollen,0.9497189017643757,Undirected
87293,D,D,Mark Pocan,Juan Vargas,0.8914022940118191,Undirected
87294,D,D,Mark Pocan,Marc Veasey,0.8853019909938551,Undirected
87295,D,D,Mark Pocan,Filemon Vela,0.8312892655557029,Undirected
87296,D,D,Mark Pocan,Maxine Waters,0.9386966181275697,Undirected
87301,D,D,Mark Pocan,Debbie Wasserman Schultz,0.8708488789666307,Undirected
87303,D,D,Mark Pocan,Timothy Walz,0.8718503430078761,Undirected
87304,D,D,Mark Pocan,Peter Welch,0.9165452063272601,Undirected
87307,D,D,Mark Pocan,Frederica Wilson,0.8611199497788655,Undirected
87318,D,D,Mark Pocan,Bonnie Watson Coleman,0.9249602786229325,Undirected
87320,D,D,Mark Pocan,John Yarmuth,0.9339372794911472,Undirected
87329,D,D,Scott Peters,Mike Quigley,0.8498808859734541,Undirected
87330,D,D,Scott Peters,Charles Rangel,0.800962760651821,Undirected
87334,D,D,Scott Peters,Lucille Roybal-Allard,0.85821790708416,Undirected
87336,D,D,Scott Peters,Bobby Rush,0.8160865274249357,Undirected
87339,D,D,Scott Peters,C. Ruppersberger,0.7963499669088014,Undirected
87340,D,D,Scott Peters,Tim Ryan,0.8392287306938581,Undirected
87348,D,D,Scott Peters,Cedric Richmond,0.8093953957649611,Undirected
87355,D,D,Scott Peters,Raul Ruiz,0.8424472623889734,Undirected
87357,D,D,Scott Peters,Kathleen Rice,0.8726279576630299,Undirected
87361,D,D,Scott Peters,Loretta Sanchez,0.8236575783754049,Undirected
87363,D,D,Scott Peters,Robert Scott,0.7835834405806874,Undirected
87365,D,D,Scott Peters,José Serrano,0.8203007836357414,Undirected
87367,D,D,Scott Peters,Brad Sherman,0.8290160876554031,Undirected
87369,D,D,Scott Peters,Louise Slaughter,0.8422716390837236,Undirected
87370,D,D,Scott Peters,Adam Smith,0.7536856753681236,Undirected
87373,D,D,Scott Peters,Janice Schakowsky,0.8456239459320944,Undirected
87375,D,D,Scott Peters,Adam Schiff,0.8488116557446046,Undirected
87377,D,D,Scott Peters,Linda Sánchez,0.8431319976868997,Undirected
87378,D,D,Scott Peters,David Scott,0.8326440221154846,Undirected
87379,D,D,Scott Peters,Albio Sires,0.8257965991862544,Undirected
87380,D,D,Scott Peters,John Sarbanes,0.8446175549394108,Undirected
87382,D,D,Scott Peters,Jackie Speier,0.804233883687494,Undirected
87385,D,D,Scott Peters,Kurt Schrader,0.7766941801886461,Undirected
87387,D,D,Scott Peters,Terri Sewell,0.8344622465357268,Undirected
87391,D,D,Scott Peters,Kyrsten Sinema,0.7425510436478047,Undirected
87393,D,D,Scott Peters,Eric Swalwell,0.8729609501248377,Undirected
87396,D,D,Scott Peters,Bennie Thompson,0.8380769889391751,Undirected
87398,D,D,Scott Peters,Mike Thompson,0.8500574515716415,Undirected
87401,D,D,Scott Peters,Niki Tsongas,0.7942830887916579,Undirected
87403,D,D,Scott Peters,Dina Titus,0.8268886795640842,Undirected
87404,D,D,Scott Peters,Paul Tonko,0.8121237069121354,Undirected
87406,D,D,Scott Peters,Mark Takano,0.808943187508494,Undirected
87407,D,D,Scott Peters,Mark Takai,0.8351509607823078,Undirected
87408,D,D,Scott Peters,Norma Torres,0.8686451871842458,Undirected
87411,D,D,Scott Peters,Nydia Velázquez,0.7173987380595852,Undirected
87412,D,D,Scott Peters,Peter Visclosky,0.8383562913208225,Undirected
87413,D,D,Scott Peters,Chris Van Hollen,0.8219050802445531,Undirected
87415,D,D,Scott Peters,Juan Vargas,0.8854334813346452,Undirected
87416,D,D,Scott Peters,Marc Veasey,0.866987095054058,Undirected
87417,D,D,Scott Peters,Filemon Vela,0.802430881895341,Undirected
87418,D,D,Scott Peters,Maxine Waters,0.7828370514658256,Undirected
87423,D,D,Scott Peters,Debbie Wasserman Schultz,0.7742762420320952,Undirected
87425,D,D,Scott Peters,Timothy Walz,0.8482113758661043,Undirected
87426,D,D,Scott Peters,Peter Welch,0.7790294959900704,Undirected
87429,D,D,Scott Peters,Frederica Wilson,0.76227056742628,Undirected
87440,D,D,Scott Peters,Bonnie Watson Coleman,0.811371535593884,Undirected
87442,D,D,Scott Peters,John Yarmuth,0.7831238639654027,Undirected
87690,D,D,Mike Quigley,Charles Rangel,0.8809802727868408,Undirected
87694,D,D,Mike Quigley,Lucille Roybal-Allard,0.9052984568764397,Undirected
87696,D,D,Mike Quigley,Bobby Rush,0.8915505352278599,Undirected
87699,D,D,Mike Quigley,C. Ruppersberger,0.8298208458014877,Undirected
87700,D,D,Mike Quigley,Tim Ryan,0.8724686320630626,Undirected
87708,D,D,Mike Quigley,Cedric Richmond,0.8826987066069887,Undirected
87715,D,D,Mike Quigley,Raul Ruiz,0.8322654470035226,Undirected
87717,D,D,Mike Quigley,Kathleen Rice,0.8848208786118552,Undirected
87721,D,D,Mike Quigley,Loretta Sanchez,0.8830750156729927,Undirected
87723,D,D,Mike Quigley,Robert Scott,0.8574523263181388,Undirected
87725,D,D,Mike Quigley,José Serrano,0.9380899495728316,Undirected
87727,D,D,Mike Quigley,Brad Sherman,0.9349380055703489,Undirected
87729,D,D,Mike Quigley,Louise Slaughter,0.867058777743859,Undirected
87730,D,D,Mike Quigley,Adam Smith,0.8166680049967152,Undirected
87733,D,D,Mike Quigley,Janice Schakowsky,0.9013177885484396,Undirected
87735,D,D,Mike Quigley,Adam Schiff,0.929728986421648,Undirected
87737,D,D,Mike Quigley,Linda Sánchez,0.8979297698058366,Undirected
87738,D,D,Mike Quigley,David Scott,0.894211348625565,Undirected
87739,D,D,Mike Quigley,Albio Sires,0.91705394578749,Undirected
87740,D,D,Mike Quigley,John Sarbanes,0.9016686218502308,Undirected
87742,D,D,Mike Quigley,Jackie Speier,0.8911059603749446,Undirected
87745,D,D,Mike Quigley,Kurt Schrader,0.8264472164942795,Undirected
87747,D,D,Mike Quigley,Terri Sewell,0.858083018026544,Undirected
87751,D,D,Mike Quigley,Kyrsten Sinema,0.6827874342465958,Undirected
87753,D,D,Mike Quigley,Eric Swalwell,0.9109406731494372,Undirected
87756,D,D,Mike Quigley,Bennie Thompson,0.8872346501732632,Undirected
87758,D,D,Mike Quigley,Mike Thompson,0.9028216420903087,Undirected
87761,D,D,Mike Quigley,Niki Tsongas,0.867489817126595,Undirected
87763,D,D,Mike Quigley,Dina Titus,0.9025641304676816,Undirected
87764,D,D,Mike Quigley,Paul Tonko,0.8849896211335861,Undirected
87766,D,D,Mike Quigley,Mark Takano,0.9152419916562213,Undirected
